Time,Sentiment
22/12/2020 00:11,1
22/12/2020 00:16,1
22/12/2020 00:21,1
22/12/2020 00:27,1
22/12/2020 00:32,-1
22/12/2020 00:37,1
22/12/2020 00:42,1
22/12/2020 00:47,1
22/12/2020 00:52,1
22/12/2020 00:57,1
22/12/2020 01:02,1
22/12/2020 01:07,1
22/12/2020 01:12,1
22/12/2020 01:17,-1
22/12/2020 01:22,-1
22/12/2020 01:27,1
22/12/2020 01:32,1
22/12/2020 01:37,1
22/12/2020 01:42,1
22/12/2020 01:47,1
22/12/2020 01:52,1
22/12/2020 01:58,-1
22/12/2020 02:03,-1
22/12/2020 02:08,-1
22/12/2020 02:13,-1
22/12/2020 02:18,1
22/12/2020 02:23,-1
22/12/2020 02:28,-1
22/12/2020 02:33,-1
22/12/2020 02:38,1
22/12/2020 02:43,-1
22/12/2020 02:48,-1
22/12/2020 02:53,1
22/12/2020 02:58,1
22/12/2020 03:03,-1
22/12/2020 03:08,-1
22/12/2020 03:13,1
22/12/2020 03:18,1
22/12/2020 03:23,-1
22/12/2020 03:28,1
22/12/2020 03:33,-1
22/12/2020 03:38,-1
22/12/2020 03:43,-1
22/12/2020 03:48,1
22/12/2020 03:53,1
22/12/2020 03:58,-1
22/12/2020 04:03,1
22/12/2020 04:08,1
22/12/2020 04:13,-1
22/12/2020 04:19,-1
22/12/2020 04:24,1
22/12/2020 04:29,1
22/12/2020 04:34,-1
22/12/2020 04:39,1
22/12/2020 04:44,1
22/12/2020 04:49,-1
22/12/2020 04:54,-1
22/12/2020 04:59,1
22/12/2020 05:04,-1
22/12/2020 05:09,1
22/12/2020 05:14,1
22/12/2020 05:19,-1
22/12/2020 05:24,1
22/12/2020 05:29,1
22/12/2020 05:34,1
22/12/2020 05:39,1
22/12/2020 05:44,-1
22/12/2020 05:49,1
22/12/2020 05:54,1
22/12/2020 05:59,-1
22/12/2020 06:04,-1
22/12/2020 06:09,-1
22/12/2020 06:14,1
22/12/2020 06:19,1
22/12/2020 06:24,-1
22/12/2020 06:29,1
22/12/2020 06:34,1
22/12/2020 06:39,-1
22/12/2020 06:44,1
22/12/2020 06:49,1
22/12/2020 06:54,1
22/12/2020 06:59,1
22/12/2020 07:05,1
22/12/2020 07:10,1
22/12/2020 07:15,1
22/12/2020 07:20,1
22/12/2020 07:25,1
22/12/2020 07:30,1
22/12/2020 07:35,1
22/12/2020 07:40,-1
22/12/2020 07:45,1
22/12/2020 07:50,1
22/12/2020 07:55,1
22/12/2020 08:00,1
22/12/2020 08:05,1
22/12/2020 08:10,1
22/12/2020 08:15,1
22/12/2020 08:20,1
22/12/2020 08:25,1
22/12/2020 08:30,1
22/12/2020 08:35,1
22/12/2020 08:40,1
22/12/2020 08:45,1
22/12/2020 08:50,1
22/12/2020 08:55,1
22/12/2020 09:00,1
22/12/2020 09:05,1
22/12/2020 09:10,1
22/12/2020 09:16,1
22/12/2020 09:21,1
22/12/2020 09:26,1
22/12/2020 09:31,1
22/12/2020 09:36,1
22/12/2020 09:41,1
22/12/2020 09:46,1
22/12/2020 09:51,1
22/12/2020 09:56,1
22/12/2020 10:01,1
22/12/2020 10:06,1
22/12/2020 10:11,1
22/12/2020 10:16,1
22/12/2020 10:21,1
22/12/2020 10:26,1
22/12/2020 10:31,1
22/12/2020 10:36,1
22/12/2020 10:41,1
22/12/2020 10:46,1
22/12/2020 10:51,1
22/12/2020 10:56,1
22/12/2020 11:01,1
22/12/2020 11:07,1
22/12/2020 11:12,-1
22/12/2020 11:17,1
22/12/2020 11:22,1
22/12/2020 11:27,1
22/12/2020 11:32,1
22/12/2020 11:37,1
22/12/2020 11:42,1
22/12/2020 11:47,1
22/12/2020 11:52,1
22/12/2020 11:57,1
22/12/2020 12:02,1
22/12/2020 12:07,1
22/12/2020 12:12,1
22/12/2020 12:17,1
22/12/2020 12:22,1
22/12/2020 12:27,1
22/12/2020 12:32,1
22/12/2020 12:37,1
22/12/2020 12:43,1
22/12/2020 12:48,1
22/12/2020 12:53,1
22/12/2020 12:58,1
22/12/2020 13:03,1
22/12/2020 13:08,1
22/12/2020 13:13,1
22/12/2020 13:18,1
22/12/2020 13:23,1
22/12/2020 13:28,1
22/12/2020 13:33,-1
22/12/2020 13:38,1
22/12/2020 13:43,1
22/12/2020 13:48,1
22/12/2020 13:53,1
22/12/2020 13:58,1
22/12/2020 14:03,1
22/12/2020 14:08,1
22/12/2020 14:13,1
22/12/2020 14:19,-1
22/12/2020 14:24,1
22/12/2020 14:29,1
22/12/2020 14:34,1
22/12/2020 14:39,1
22/12/2020 14:44,1
22/12/2020 14:49,1
22/12/2020 14:54,1
22/12/2020 14:59,1
22/12/2020 15:04,1
22/12/2020 15:09,1
22/12/2020 15:14,1
22/12/2020 15:19,1
22/12/2020 15:24,1
22/12/2020 15:29,1
22/12/2020 15:34,1
22/12/2020 15:39,1
22/12/2020 15:44,-1
22/12/2020 15:49,1
22/12/2020 15:55,1
22/12/2020 16:00,1
22/12/2020 16:05,1
22/12/2020 16:10,1
22/12/2020 16:20,1
22/12/2020 16:25,-1
22/12/2020 16:30,1
22/12/2020 16:35,-1
22/12/2020 16:40,1
22/12/2020 16:45,1
22/12/2020 16:50,1
22/12/2020 16:55,1
22/12/2020 17:00,1
22/12/2020 17:05,1
22/12/2020 17:11,1
22/12/2020 17:16,1
22/12/2020 17:21,1
22/12/2020 17:26,1
22/12/2020 17:31,1
22/12/2020 17:36,1
22/12/2020 17:41,1
22/12/2020 17:46,1
22/12/2020 17:51,1
22/12/2020 17:56,-1
22/12/2020 18:01,-1
22/12/2020 18:06,1
22/12/2020 18:11,1
22/12/2020 18:16,1
22/12/2020 18:21,1
22/12/2020 18:26,1
22/12/2020 18:32,1
22/12/2020 18:37,1
22/12/2020 18:42,1
22/12/2020 18:47,1
22/12/2020 18:52,1
22/12/2020 18:57,1
22/12/2020 19:02,1
22/12/2020 19:07,1
22/12/2020 19:12,1
22/12/2020 19:17,1
22/12/2020 19:22,1
22/12/2020 19:27,1
22/12/2020 19:32,1
22/12/2020 19:37,1
22/12/2020 19:42,1
22/12/2020 19:48,1
22/12/2020 19:53,1
22/12/2020 19:58,1
22/12/2020 20:03,1
22/12/2020 20:08,1
22/12/2020 20:13,1
22/12/2020 20:18,1
22/12/2020 20:23,1
22/12/2020 20:28,1
22/12/2020 20:33,1
22/12/2020 20:38,1
22/12/2020 20:44,1
22/12/2020 20:49,1
22/12/2020 20:54,1
22/12/2020 20:59,1
22/12/2020 21:04,1
22/12/2020 21:09,1
22/12/2020 21:14,1
22/12/2020 21:19,1
22/12/2020 21:24,1
22/12/2020 21:29,1
22/12/2020 21:34,1
22/12/2020 21:39,1
22/12/2020 21:44,1
22/12/2020 21:49,1
22/12/2020 21:54,1
22/12/2020 21:59,1
22/12/2020 22:04,1
22/12/2020 22:10,1
22/12/2020 22:15,1
22/12/2020 22:20,1
22/12/2020 22:25,1
22/12/2020 22:30,1
22/12/2020 22:35,1
22/12/2020 22:40,1
22/12/2020 22:45,-1
22/12/2020 22:50,1
22/12/2020 22:55,1
22/12/2020 23:00,1
22/12/2020 23:05,1
22/12/2020 23:10,-1
22/12/2020 23:15,-1
22/12/2020 23:20,1
22/12/2020 23:25,-1
22/12/2020 23:30,1
22/12/2020 23:35,1
22/12/2020 23:40,1
22/12/2020 23:45,1
22/12/2020 23:50,1
22/12/2020 23:55,1
23/12/2020 00:00,1
23/12/2020 00:11,1
23/12/2020 00:16,-1
23/12/2020 00:21,1
23/12/2020 00:26,1
23/12/2020 00:31,1
23/12/2020 00:36,1
23/12/2020 00:41,1
23/12/2020 00:46,1
23/12/2020 00:51,1
23/12/2020 00:56,1
23/12/2020 01:01,1
23/12/2020 01:06,1
23/12/2020 01:11,1
23/12/2020 01:16,1
23/12/2020 01:21,1
23/12/2020 01:26,1
23/12/2020 01:31,1
23/12/2020 01:36,1
23/12/2020 01:41,1
23/12/2020 01:46,-1
23/12/2020 01:51,1
23/12/2020 01:56,-1
23/12/2020 02:01,-1
23/12/2020 02:06,-1
23/12/2020 02:11,1
23/12/2020 02:17,1
23/12/2020 02:22,1
23/12/2020 02:27,1
23/12/2020 02:32,-1
23/12/2020 02:37,1
23/12/2020 02:42,1
23/12/2020 02:47,1
23/12/2020 02:52,1
23/12/2020 02:57,1
23/12/2020 03:02,1
23/12/2020 03:07,1
23/12/2020 03:12,1
23/12/2020 03:17,-1
23/12/2020 03:22,1
23/12/2020 03:27,1
23/12/2020 03:32,1
23/12/2020 03:37,1
23/12/2020 03:42,1
23/12/2020 03:47,1
23/12/2020 03:52,0
23/12/2020 03:57,1
23/12/2020 04:02,1
23/12/2020 04:07,1
23/12/2020 04:12,1
23/12/2020 04:17,-1
23/12/2020 04:22,1
23/12/2020 04:27,1
23/12/2020 04:32,1
23/12/2020 04:37,-1
23/12/2020 04:42,1
23/12/2020 04:47,-1
23/12/2020 04:52,-1
23/12/2020 04:57,1
23/12/2020 05:02,1
23/12/2020 05:07,0
23/12/2020 05:12,1
23/12/2020 05:18,-1
23/12/2020 05:23,1
23/12/2020 05:28,-1
23/12/2020 05:33,1
23/12/2020 05:38,-1
23/12/2020 05:43,0
23/12/2020 05:48,1
23/12/2020 05:53,-1
23/12/2020 05:58,-1
23/12/2020 06:03,1
23/12/2020 06:08,-1
23/12/2020 06:13,0
23/12/2020 06:18,1
23/12/2020 06:23,-1
23/12/2020 06:28,-1
23/12/2020 06:33,-1
23/12/2020 06:38,-1
23/12/2020 06:43,0
23/12/2020 06:48,-1
23/12/2020 06:53,-1
23/12/2020 06:58,-1
23/12/2020 07:03,1
23/12/2020 07:08,1
23/12/2020 07:13,1
23/12/2020 07:18,1
23/12/2020 07:23,-1
23/12/2020 07:28,1
23/12/2020 07:33,0
23/12/2020 07:38,1
23/12/2020 07:43,1
23/12/2020 07:48,1
23/12/2020 07:53,1
23/12/2020 07:58,-1
23/12/2020 08:03,0
23/12/2020 08:08,1
23/12/2020 08:13,1
23/12/2020 08:19,1
23/12/2020 08:24,1
23/12/2020 08:29,1
23/12/2020 08:34,1
23/12/2020 08:39,1
23/12/2020 08:44,1
23/12/2020 08:49,1
23/12/2020 08:54,1
23/12/2020 08:59,1
23/12/2020 09:04,1
23/12/2020 09:09,1
23/12/2020 09:14,1
23/12/2020 09:19,1
23/12/2020 09:24,1
23/12/2020 09:29,1
23/12/2020 09:34,1
23/12/2020 09:39,1
23/12/2020 09:44,1
23/12/2020 09:49,1
23/12/2020 09:54,1
23/12/2020 09:59,1
23/12/2020 10:04,1
23/12/2020 10:09,1
23/12/2020 10:14,1
23/12/2020 10:19,1
23/12/2020 10:24,1
23/12/2020 10:29,1
23/12/2020 10:35,1
23/12/2020 10:40,-1
23/12/2020 10:45,1
23/12/2020 10:50,1
23/12/2020 10:55,1
23/12/2020 11:00,1
23/12/2020 11:05,1
23/12/2020 11:10,1
23/12/2020 11:15,1
23/12/2020 11:20,1
23/12/2020 11:25,1
23/12/2020 11:30,1
23/12/2020 11:35,1
23/12/2020 11:40,-1
23/12/2020 11:45,1
23/12/2020 11:50,1
23/12/2020 11:55,1
23/12/2020 12:00,1
23/12/2020 12:05,1
23/12/2020 12:10,-1
23/12/2020 12:15,1
23/12/2020 12:20,1
23/12/2020 12:25,1
23/12/2020 12:30,1
23/12/2020 12:36,1
23/12/2020 12:41,1
23/12/2020 12:46,1
23/12/2020 12:51,1
23/12/2020 12:56,1
23/12/2020 13:01,1
23/12/2020 13:06,1
23/12/2020 13:11,-1
23/12/2020 13:16,1
23/12/2020 13:21,1
23/12/2020 13:26,1
23/12/2020 13:31,1
23/12/2020 13:36,1
23/12/2020 13:41,1
23/12/2020 13:46,1
23/12/2020 13:51,1
23/12/2020 13:56,1
23/12/2020 14:01,1
23/12/2020 14:06,1
23/12/2020 14:11,1
23/12/2020 14:16,1
23/12/2020 14:21,1
23/12/2020 14:27,1
23/12/2020 14:32,1
23/12/2020 14:37,1
23/12/2020 14:42,1
23/12/2020 14:47,1
23/12/2020 14:52,1
23/12/2020 14:57,1
23/12/2020 15:02,1
23/12/2020 15:07,1
23/12/2020 15:12,-1
23/12/2020 15:17,1
23/12/2020 15:22,1
23/12/2020 15:27,1
23/12/2020 15:32,1
23/12/2020 15:37,1
23/12/2020 15:42,1
23/12/2020 15:47,1
23/12/2020 15:52,1
23/12/2020 15:57,1
23/12/2020 16:02,1
23/12/2020 16:07,1
23/12/2020 16:13,1
23/12/2020 16:18,1
23/12/2020 16:23,1
23/12/2020 16:28,1
23/12/2020 16:33,1
23/12/2020 16:38,1
23/12/2020 16:43,1
23/12/2020 16:48,1
23/12/2020 16:53,1
23/12/2020 16:58,1
23/12/2020 17:03,1
23/12/2020 17:08,1
23/12/2020 17:13,1
23/12/2020 17:18,1
23/12/2020 17:23,1
23/12/2020 17:28,1
23/12/2020 17:33,1
23/12/2020 17:38,1
23/12/2020 17:43,1
23/12/2020 17:48,1
23/12/2020 17:53,1
23/12/2020 17:58,-1
23/12/2020 18:04,1
23/12/2020 18:09,1
23/12/2020 18:14,1
23/12/2020 18:19,1
23/12/2020 18:24,1
23/12/2020 18:29,1
23/12/2020 18:34,1
23/12/2020 18:39,1
23/12/2020 18:44,1
23/12/2020 18:49,1
23/12/2020 18:54,1
23/12/2020 18:59,1
23/12/2020 19:04,-1
23/12/2020 19:09,1
23/12/2020 19:14,1
23/12/2020 19:19,1
23/12/2020 19:24,1
23/12/2020 19:29,1
23/12/2020 19:34,1
23/12/2020 19:39,1
23/12/2020 19:44,-1
23/12/2020 19:50,1
23/12/2020 19:55,-1
23/12/2020 20:00,1
23/12/2020 20:05,1
23/12/2020 20:10,1
23/12/2020 20:15,-1
23/12/2020 20:20,1
23/12/2020 20:25,1
23/12/2020 20:30,1
23/12/2020 20:35,1
23/12/2020 20:40,1
23/12/2020 20:45,1
23/12/2020 20:50,1
23/12/2020 20:55,1
23/12/2020 21:00,1
23/12/2020 21:05,1
23/12/2020 21:10,1
23/12/2020 21:16,1
23/12/2020 21:21,1
23/12/2020 21:26,1
23/12/2020 21:31,1
23/12/2020 21:36,1
23/12/2020 21:41,1
23/12/2020 21:46,1
23/12/2020 21:51,1
23/12/2020 21:56,1
23/12/2020 22:01,1
23/12/2020 22:06,1
23/12/2020 22:11,1
23/12/2020 22:16,1
23/12/2020 22:21,1
23/12/2020 22:26,1
23/12/2020 22:31,1
23/12/2020 22:36,0
23/12/2020 22:41,1
23/12/2020 22:47,1
23/12/2020 22:52,1
23/12/2020 22:57,-1
23/12/2020 23:02,1
23/12/2020 23:07,-1
23/12/2020 23:12,1
23/12/2020 23:17,1
23/12/2020 23:22,1
23/12/2020 23:27,-1
23/12/2020 23:32,1
23/12/2020 23:37,1
23/12/2020 23:42,1
23/12/2020 23:47,1
23/12/2020 23:52,1
23/12/2020 23:57,-1
24/12/2020 00:02,1
24/12/2020 00:07,0
24/12/2020 00:12,1
24/12/2020 00:17,1
24/12/2020 00:22,1
24/12/2020 00:27,1
24/12/2020 00:32,1
24/12/2020 00:37,1
24/12/2020 00:42,-1
24/12/2020 00:47,1
24/12/2020 00:52,1
24/12/2020 00:57,1
24/12/2020 01:03,1
24/12/2020 01:08,1
24/12/2020 01:13,-1
24/12/2020 01:18,1
24/12/2020 01:23,-1
24/12/2020 01:28,-1
24/12/2020 01:33,1
24/12/2020 01:38,-1
24/12/2020 01:43,1
24/12/2020 01:48,1
24/12/2020 01:53,1
24/12/2020 01:58,-1
24/12/2020 02:03,-1
24/12/2020 02:08,1
24/12/2020 02:13,1
24/12/2020 02:18,1
24/12/2020 02:23,-1
24/12/2020 02:28,1
24/12/2020 02:33,-1
24/12/2020 02:38,-1
24/12/2020 02:43,1
24/12/2020 02:48,1
24/12/2020 02:53,-1
24/12/2020 02:58,1
24/12/2020 03:03,-1
24/12/2020 03:08,1
24/12/2020 03:13,-1
24/12/2020 03:18,1
24/12/2020 03:23,-1
24/12/2020 03:28,-1
24/12/2020 03:33,1
24/12/2020 03:38,1
24/12/2020 03:43,-1
24/12/2020 03:49,1
24/12/2020 03:54,1
24/12/2020 03:59,1
24/12/2020 04:04,1
24/12/2020 04:09,1
24/12/2020 04:14,-1
24/12/2020 04:19,1
24/12/2020 04:24,-1
24/12/2020 04:29,-1
24/12/2020 04:34,1
24/12/2020 04:39,1
24/12/2020 04:44,1
24/12/2020 04:49,-1
24/12/2020 04:54,-1
24/12/2020 04:59,1
24/12/2020 05:04,1
24/12/2020 05:09,1
24/12/2020 05:14,1
24/12/2020 05:19,1
24/12/2020 05:24,1
24/12/2020 05:29,0
24/12/2020 05:34,-1
24/12/2020 05:39,1
24/12/2020 05:44,1
24/12/2020 05:49,1
24/12/2020 05:54,-1
24/12/2020 05:59,-1
24/12/2020 06:04,-1
24/12/2020 06:09,-1
24/12/2020 06:14,1
24/12/2020 06:19,-1
24/12/2020 06:24,-1
24/12/2020 06:29,1
24/12/2020 06:34,1
24/12/2020 06:39,1
24/12/2020 06:44,1
24/12/2020 06:49,-1
24/12/2020 06:54,1
24/12/2020 06:59,1
24/12/2020 07:05,1
24/12/2020 07:10,1
24/12/2020 07:15,1
24/12/2020 07:20,1
24/12/2020 07:25,1
24/12/2020 07:30,1
24/12/2020 07:35,1
24/12/2020 07:40,1
24/12/2020 07:45,1
24/12/2020 07:50,1
24/12/2020 07:55,1
24/12/2020 08:00,1
24/12/2020 08:05,1
24/12/2020 08:10,1
24/12/2020 08:15,1
24/12/2020 08:20,1
24/12/2020 08:25,1
24/12/2020 08:30,1
24/12/2020 08:35,1
24/12/2020 08:40,1
24/12/2020 08:45,1
24/12/2020 08:50,1
24/12/2020 08:55,1
24/12/2020 09:00,1
24/12/2020 09:05,1
24/12/2020 09:10,1
24/12/2020 09:15,1
24/12/2020 09:21,1
24/12/2020 09:26,1
24/12/2020 09:31,1
24/12/2020 09:36,1
24/12/2020 09:41,1
24/12/2020 09:46,1
24/12/2020 09:51,1
24/12/2020 09:56,1
24/12/2020 10:01,1
24/12/2020 10:06,1
24/12/2020 10:11,1
24/12/2020 10:16,1
24/12/2020 10:21,1
24/12/2020 10:26,1
24/12/2020 10:31,-1
24/12/2020 10:36,1
24/12/2020 10:41,1
24/12/2020 10:46,1
24/12/2020 10:51,1
24/12/2020 10:56,1
24/12/2020 11:01,1
24/12/2020 11:07,1
24/12/2020 11:12,1
24/12/2020 11:17,1
24/12/2020 11:22,1
24/12/2020 11:27,1
24/12/2020 11:32,1
24/12/2020 11:37,1
24/12/2020 11:42,1
24/12/2020 11:47,1
24/12/2020 11:52,1
24/12/2020 11:57,1
24/12/2020 12:02,1
24/12/2020 12:07,1
24/12/2020 12:12,1
24/12/2020 12:17,1
24/12/2020 12:22,1
24/12/2020 12:27,1
24/12/2020 12:32,1
24/12/2020 12:37,1
24/12/2020 12:42,1
24/12/2020 12:47,1
24/12/2020 12:53,1
24/12/2020 12:58,1
24/12/2020 13:03,1
24/12/2020 13:08,1
24/12/2020 13:13,1
24/12/2020 13:18,1
24/12/2020 13:23,1
24/12/2020 13:28,1
24/12/2020 13:33,1
24/12/2020 13:38,1
24/12/2020 13:43,1
24/12/2020 13:48,1
24/12/2020 13:53,1
24/12/2020 13:58,-1
24/12/2020 14:03,1
24/12/2020 14:08,1
24/12/2020 14:13,1
24/12/2020 14:18,1
24/12/2020 14:23,1
24/12/2020 14:28,1
24/12/2020 14:33,1
24/12/2020 14:38,1
24/12/2020 14:43,1
24/12/2020 14:49,1
24/12/2020 14:54,1
24/12/2020 14:59,1
24/12/2020 15:04,1
24/12/2020 15:09,1
24/12/2020 15:14,1
24/12/2020 15:19,1
24/12/2020 15:24,1
24/12/2020 15:29,-1
24/12/2020 15:34,1
24/12/2020 15:39,1
24/12/2020 15:44,1
24/12/2020 15:49,1
24/12/2020 15:54,-1
24/12/2020 15:59,1
24/12/2020 16:04,1
24/12/2020 16:09,1
24/12/2020 16:14,1
24/12/2020 16:19,1
24/12/2020 16:24,1
24/12/2020 16:29,1
24/12/2020 16:34,-1
24/12/2020 16:40,1
24/12/2020 16:45,1
24/12/2020 16:50,1
24/12/2020 16:55,1
24/12/2020 17:00,1
24/12/2020 17:05,-1
24/12/2020 17:10,1
24/12/2020 17:15,1
24/12/2020 17:20,1
24/12/2020 17:25,1
24/12/2020 17:30,1
24/12/2020 17:35,1
24/12/2020 17:40,0
24/12/2020 17:45,1
24/12/2020 17:50,1
24/12/2020 17:55,1
24/12/2020 18:00,1
24/12/2020 18:05,1
24/12/2020 18:10,1
24/12/2020 18:15,1
24/12/2020 18:20,1
24/12/2020 18:26,1
24/12/2020 18:31,1
24/12/2020 18:36,-1
24/12/2020 18:41,1
24/12/2020 18:46,1
24/12/2020 18:51,1
24/12/2020 18:56,1
24/12/2020 19:01,1
24/12/2020 19:06,1
24/12/2020 19:11,1
24/12/2020 19:16,1
24/12/2020 19:21,1
24/12/2020 19:26,1
24/12/2020 19:31,1
24/12/2020 19:36,1
24/12/2020 19:41,1
24/12/2020 19:46,1
24/12/2020 19:51,1
24/12/2020 19:56,1
24/12/2020 20:01,1
24/12/2020 20:06,1
24/12/2020 20:11,1
24/12/2020 20:17,1
24/12/2020 20:22,-1
24/12/2020 20:27,-1
24/12/2020 20:32,-1
24/12/2020 20:37,1
24/12/2020 20:42,1
24/12/2020 20:47,1
24/12/2020 20:52,1
24/12/2020 20:57,-1
