Time,Sentiment
24/12/2020 21:02,1
24/12/2020 21:07,1
24/12/2020 21:12,1
24/12/2020 21:17,1
24/12/2020 21:22,1
24/12/2020 21:27,1
24/12/2020 21:32,1
24/12/2020 21:37,1
24/12/2020 21:42,1
24/12/2020 21:47,1
24/12/2020 21:52,1
24/12/2020 21:57,1
24/12/2020 22:02,1
24/12/2020 22:07,1
24/12/2020 22:13,1
24/12/2020 22:18,1
24/12/2020 22:23,1
24/12/2020 22:28,1
24/12/2020 22:33,1
24/12/2020 22:38,1
24/12/2020 22:43,1
24/12/2020 22:48,1
24/12/2020 22:53,1
24/12/2020 22:58,1
24/12/2020 23:03,1
24/12/2020 23:08,1
24/12/2020 23:13,1
24/12/2020 23:18,1
24/12/2020 23:23,1
24/12/2020 23:28,1
24/12/2020 23:33,1
24/12/2020 23:38,1
24/12/2020 23:43,1
24/12/2020 23:48,1
24/12/2020 23:53,-1
24/12/2020 23:58,-1
25/12/2020 00:03,1
25/12/2020 00:08,1
25/12/2020 00:14,-1
25/12/2020 00:19,1
25/12/2020 00:24,1
25/12/2020 00:29,1
25/12/2020 00:34,1
25/12/2020 00:39,1
25/12/2020 00:44,1
25/12/2020 00:49,1
25/12/2020 00:54,1
25/12/2020 00:59,1
25/12/2020 01:04,1
25/12/2020 01:09,1
25/12/2020 01:15,1
25/12/2020 01:20,1
25/12/2020 01:25,1
25/12/2020 01:30,1
25/12/2020 01:35,-1
25/12/2020 01:40,-1
25/12/2020 01:45,1
25/12/2020 01:50,1
25/12/2020 01:55,1
25/12/2020 02:00,0
25/12/2020 02:05,1
25/12/2020 02:10,1
25/12/2020 02:15,1
25/12/2020 02:20,1
25/12/2020 02:25,1
25/12/2020 02:30,1
25/12/2020 02:35,-1
25/12/2020 02:40,-1
25/12/2020 02:46,1
25/12/2020 02:51,-1
25/12/2020 02:56,1
25/12/2020 03:01,1
25/12/2020 03:06,1
25/12/2020 03:11,1
25/12/2020 03:16,1
25/12/2020 03:21,1
25/12/2020 03:26,1
25/12/2020 03:31,1
25/12/2020 03:36,1
25/12/2020 03:41,1
25/12/2020 03:46,1
25/12/2020 03:51,1
25/12/2020 03:56,1
25/12/2020 04:01,1
25/12/2020 04:06,1
25/12/2020 04:11,1
25/12/2020 04:16,1
25/12/2020 04:21,-1
25/12/2020 04:26,1
25/12/2020 04:31,1
25/12/2020 04:36,-1
25/12/2020 04:41,1
25/12/2020 04:46,-1
25/12/2020 04:51,-1
25/12/2020 04:56,-1
25/12/2020 05:02,-1
25/12/2020 05:07,-1
25/12/2020 05:12,-1
25/12/2020 05:17,1
25/12/2020 05:22,-1
25/12/2020 05:27,-1
25/12/2020 05:32,-1
25/12/2020 05:37,1
25/12/2020 05:42,1
25/12/2020 05:47,1
25/12/2020 05:52,1
25/12/2020 05:57,1
25/12/2020 06:02,1
25/12/2020 06:07,1
25/12/2020 06:12,-1
25/12/2020 06:17,1
25/12/2020 06:22,1
25/12/2020 06:27,1
25/12/2020 06:32,-1
25/12/2020 06:37,1
25/12/2020 06:42,1
25/12/2020 06:47,1
25/12/2020 06:52,1
25/12/2020 06:57,1
25/12/2020 07:02,1
25/12/2020 07:08,1
25/12/2020 07:13,1
25/12/2020 07:18,1
25/12/2020 07:23,1
25/12/2020 07:28,1
25/12/2020 07:33,1
25/12/2020 07:38,1
25/12/2020 07:43,1
25/12/2020 07:48,1
25/12/2020 07:53,1
25/12/2020 07:58,1
25/12/2020 08:03,1
25/12/2020 08:08,1
25/12/2020 08:13,1
25/12/2020 08:18,1
25/12/2020 08:23,1
25/12/2020 08:28,1
25/12/2020 08:33,1
25/12/2020 08:38,1
25/12/2020 08:44,1
25/12/2020 08:49,1
25/12/2020 08:54,1
25/12/2020 08:59,1
25/12/2020 09:04,1
25/12/2020 09:09,1
25/12/2020 09:14,1
25/12/2020 09:19,1
25/12/2020 09:24,1
25/12/2020 09:29,1
25/12/2020 09:34,1
25/12/2020 09:39,1
25/12/2020 09:44,1
25/12/2020 09:49,1
25/12/2020 09:55,1
25/12/2020 10:00,1
25/12/2020 10:05,1
25/12/2020 10:10,1
25/12/2020 10:15,1
25/12/2020 10:20,1
25/12/2020 10:25,1
25/12/2020 10:30,1
25/12/2020 10:35,1
25/12/2020 10:40,1
25/12/2020 10:45,1
25/12/2020 10:51,1
25/12/2020 10:56,1
25/12/2020 11:01,1
25/12/2020 11:06,1
25/12/2020 11:11,1
25/12/2020 11:16,1
25/12/2020 11:21,1
25/12/2020 11:26,1
25/12/2020 11:31,1
25/12/2020 11:36,1
25/12/2020 11:41,1
25/12/2020 11:46,1
25/12/2020 11:51,1
25/12/2020 11:57,1
25/12/2020 12:02,1
25/12/2020 12:07,1
25/12/2020 12:12,1
25/12/2020 12:17,1
25/12/2020 12:22,1
25/12/2020 12:27,1
25/12/2020 12:32,1
25/12/2020 12:37,1
25/12/2020 12:42,1
25/12/2020 12:47,1
25/12/2020 12:52,1
25/12/2020 12:58,1
25/12/2020 13:03,1
25/12/2020 13:08,0
25/12/2020 13:13,1
25/12/2020 13:18,1
25/12/2020 13:23,1
25/12/2020 13:28,1
25/12/2020 13:33,1
25/12/2020 13:38,1
25/12/2020 13:43,1
25/12/2020 13:48,1
25/12/2020 13:53,1
25/12/2020 13:58,1
25/12/2020 14:03,1
25/12/2020 14:09,1
25/12/2020 14:14,1
25/12/2020 14:19,1
25/12/2020 14:24,1
25/12/2020 14:29,1
25/12/2020 14:34,1
25/12/2020 14:39,1
25/12/2020 14:44,1
25/12/2020 14:49,1
25/12/2020 14:54,1
25/12/2020 14:59,1
25/12/2020 15:04,1
25/12/2020 15:09,1
25/12/2020 15:15,1
25/12/2020 15:20,1
25/12/2020 15:25,1
25/12/2020 15:30,1
25/12/2020 15:35,1
25/12/2020 15:40,1
25/12/2020 15:45,1
25/12/2020 15:50,1
25/12/2020 15:55,1
25/12/2020 16:00,1
25/12/2020 16:05,1
25/12/2020 16:10,-1
25/12/2020 16:15,1
25/12/2020 16:20,1
25/12/2020 16:25,1
25/12/2020 16:30,1
25/12/2020 16:36,1
25/12/2020 16:41,1
25/12/2020 16:46,1
25/12/2020 16:51,1
25/12/2020 16:56,1
25/12/2020 17:01,1
25/12/2020 17:06,1
25/12/2020 17:11,-1
25/12/2020 17:16,1
25/12/2020 17:21,1
25/12/2020 17:26,1
25/12/2020 17:31,1
25/12/2020 17:36,1
25/12/2020 17:41,1
25/12/2020 17:46,1
25/12/2020 17:51,1
25/12/2020 17:57,1
25/12/2020 18:02,1
25/12/2020 18:07,1
25/12/2020 18:12,1
25/12/2020 18:17,1
25/12/2020 18:22,1
25/12/2020 18:27,1
25/12/2020 18:32,1
25/12/2020 18:37,1
25/12/2020 18:42,1
25/12/2020 18:47,1
25/12/2020 18:52,1
25/12/2020 18:57,1
25/12/2020 19:02,1
25/12/2020 19:07,1
25/12/2020 19:12,1
25/12/2020 19:17,1
25/12/2020 19:22,1
25/12/2020 19:28,1
25/12/2020 19:33,1
25/12/2020 19:38,1
25/12/2020 19:43,1
25/12/2020 19:48,1
25/12/2020 19:53,1
25/12/2020 19:58,1
25/12/2020 20:03,1
25/12/2020 20:08,1
25/12/2020 20:13,1
25/12/2020 20:18,1
25/12/2020 20:23,1
25/12/2020 20:28,1
25/12/2020 20:33,1
25/12/2020 20:38,1
25/12/2020 20:43,1
25/12/2020 20:48,1
25/12/2020 20:53,1
25/12/2020 20:58,1
25/12/2020 21:03,1
25/12/2020 21:09,1
25/12/2020 21:14,1
25/12/2020 21:19,1
25/12/2020 21:24,1
25/12/2020 21:29,1
25/12/2020 21:34,1
25/12/2020 21:39,1
25/12/2020 21:44,1
25/12/2020 21:49,1
25/12/2020 21:54,1
25/12/2020 21:59,1
25/12/2020 22:04,1
25/12/2020 22:09,1
25/12/2020 22:14,1
25/12/2020 22:19,1
25/12/2020 22:24,-1
25/12/2020 22:29,1
25/12/2020 22:34,1
25/12/2020 22:39,1
25/12/2020 22:44,1
25/12/2020 22:50,1
25/12/2020 22:55,1
25/12/2020 23:00,1
25/12/2020 23:05,0
25/12/2020 23:10,1
25/12/2020 23:15,1
25/12/2020 23:20,1
25/12/2020 23:25,1
25/12/2020 23:30,1
25/12/2020 23:35,1
25/12/2020 23:40,1
25/12/2020 23:45,1
25/12/2020 23:50,1
25/12/2020 23:55,1
26/12/2020 00:00,1
26/12/2020 00:05,1
26/12/2020 00:10,-1
26/12/2020 00:15,1
26/12/2020 00:20,1
26/12/2020 00:25,1
26/12/2020 00:30,1
26/12/2020 00:35,1
26/12/2020 00:40,-1
26/12/2020 00:45,1
26/12/2020 00:50,1
26/12/2020 00:55,1
26/12/2020 01:01,1
26/12/2020 01:06,1
26/12/2020 01:11,1
26/12/2020 01:16,-1
26/12/2020 01:21,1
26/12/2020 01:26,1
26/12/2020 01:31,1
26/12/2020 01:36,1
26/12/2020 01:41,1
26/12/2020 01:46,1
26/12/2020 01:51,1
26/12/2020 01:56,1
26/12/2020 02:01,1
26/12/2020 02:06,1
26/12/2020 02:11,-1
26/12/2020 02:16,1
26/12/2020 02:21,1
26/12/2020 02:26,1
26/12/2020 02:31,1
26/12/2020 02:36,-1
26/12/2020 02:41,0
26/12/2020 02:46,1
26/12/2020 02:51,-1
26/12/2020 02:56,1
26/12/2020 03:01,1
26/12/2020 03:06,-1
26/12/2020 03:11,0
26/12/2020 03:16,1
26/12/2020 03:21,-1
26/12/2020 03:26,1
26/12/2020 03:31,1
26/12/2020 03:36,1
26/12/2020 03:41,0
26/12/2020 03:46,-1
26/12/2020 03:51,-1
26/12/2020 03:57,1
26/12/2020 04:02,-1
26/12/2020 04:07,0
26/12/2020 04:12,1
26/12/2020 04:17,1
26/12/2020 04:22,0
26/12/2020 04:27,-1
26/12/2020 04:32,-1
26/12/2020 04:37,1
26/12/2020 04:42,1
26/12/2020 04:47,-1
26/12/2020 04:52,1
26/12/2020 04:57,-1
26/12/2020 05:02,1
26/12/2020 05:07,-1
26/12/2020 05:12,1
26/12/2020 05:17,-1
26/12/2020 05:22,-1
26/12/2020 05:27,0
26/12/2020 05:32,1
26/12/2020 05:37,1
26/12/2020 05:42,1
26/12/2020 05:47,-1
26/12/2020 05:52,-1
26/12/2020 05:57,-1
26/12/2020 06:02,-1
26/12/2020 06:07,-1
26/12/2020 06:12,-1
26/12/2020 06:17,1
26/12/2020 06:22,1
26/12/2020 06:27,1
26/12/2020 06:32,1
26/12/2020 06:37,-1
26/12/2020 06:42,1
26/12/2020 06:47,1
26/12/2020 06:53,-1
26/12/2020 06:58,0
26/12/2020 07:03,-1
26/12/2020 07:08,1
26/12/2020 07:13,1
26/12/2020 07:18,1
26/12/2020 07:23,1
26/12/2020 07:28,-1
26/12/2020 07:33,1
26/12/2020 07:38,1
26/12/2020 07:43,1
26/12/2020 07:48,1
26/12/2020 07:53,-1
26/12/2020 07:58,1
26/12/2020 08:03,-1
26/12/2020 08:08,-1
26/12/2020 08:13,1
26/12/2020 08:18,1
26/12/2020 08:23,-1
26/12/2020 08:28,1
26/12/2020 08:33,1
26/12/2020 08:38,1
26/12/2020 08:43,1
26/12/2020 08:48,1
26/12/2020 08:53,1
26/12/2020 08:58,0
26/12/2020 09:03,1
26/12/2020 09:08,1
26/12/2020 09:13,1
26/12/2020 09:18,1
26/12/2020 09:23,1
26/12/2020 09:28,1
26/12/2020 09:34,1
26/12/2020 09:39,1
26/12/2020 09:44,1
26/12/2020 09:49,1
26/12/2020 09:54,1
26/12/2020 09:59,1
26/12/2020 10:04,1
26/12/2020 10:09,-1
26/12/2020 10:14,-1
26/12/2020 10:19,1
26/12/2020 10:24,1
26/12/2020 10:29,1
26/12/2020 10:34,1
26/12/2020 10:39,1
26/12/2020 10:44,1
26/12/2020 10:49,1
26/12/2020 10:54,1
26/12/2020 10:59,1
26/12/2020 11:04,1
26/12/2020 11:09,1
26/12/2020 11:14,1
26/12/2020 11:19,1
26/12/2020 11:24,1
26/12/2020 11:29,1
26/12/2020 11:34,1
26/12/2020 11:39,1
26/12/2020 11:44,1
26/12/2020 11:50,1
26/12/2020 11:55,1
26/12/2020 12:00,1
26/12/2020 12:05,1
26/12/2020 12:10,1
26/12/2020 12:15,1
26/12/2020 12:20,1
26/12/2020 12:25,1
26/12/2020 12:30,1
26/12/2020 12:35,1
26/12/2020 12:40,1
26/12/2020 12:45,1
26/12/2020 12:50,1
26/12/2020 12:55,1
26/12/2020 13:00,1
26/12/2020 13:05,1
26/12/2020 13:10,1
26/12/2020 13:15,1
26/12/2020 13:20,1
26/12/2020 13:25,1
26/12/2020 13:30,-1
26/12/2020 13:35,1
26/12/2020 13:41,0
26/12/2020 13:46,1
26/12/2020 13:51,1
26/12/2020 13:56,1
26/12/2020 14:01,1
26/12/2020 14:06,1
26/12/2020 14:11,1
26/12/2020 14:16,1
26/12/2020 14:21,1
26/12/2020 14:26,1
26/12/2020 14:31,1
26/12/2020 14:36,-1
26/12/2020 14:41,1
26/12/2020 14:46,1
26/12/2020 14:51,1
26/12/2020 14:56,1
26/12/2020 15:02,1
26/12/2020 15:07,1
26/12/2020 15:12,1
26/12/2020 15:17,1
26/12/2020 15:22,1
26/12/2020 15:27,1
26/12/2020 15:32,1
26/12/2020 15:37,1
26/12/2020 15:42,1
26/12/2020 15:47,1
26/12/2020 15:52,1
26/12/2020 15:57,1
26/12/2020 16:02,-1
26/12/2020 16:07,1
26/12/2020 16:12,1
26/12/2020 16:17,1
26/12/2020 16:22,1
26/12/2020 16:27,1
26/12/2020 16:33,1
26/12/2020 16:38,-1
26/12/2020 16:43,1
26/12/2020 16:48,1
26/12/2020 16:53,-1
26/12/2020 16:58,-1
26/12/2020 17:03,1
26/12/2020 17:08,1
26/12/2020 17:13,-1
26/12/2020 17:18,1
26/12/2020 17:23,-1
26/12/2020 17:28,1
26/12/2020 17:33,1
26/12/2020 17:38,-1
26/12/2020 17:43,1
26/12/2020 17:48,-1
26/12/2020 17:53,1
26/12/2020 17:58,1
26/12/2020 18:03,1
26/12/2020 18:09,1
26/12/2020 18:14,1
26/12/2020 18:19,1
26/12/2020 18:24,1
26/12/2020 18:29,1
26/12/2020 18:34,1
26/12/2020 18:39,1
26/12/2020 18:44,1
26/12/2020 18:49,1
26/12/2020 18:54,1
26/12/2020 18:59,1
26/12/2020 19:04,1
26/12/2020 19:10,1
26/12/2020 19:15,1
26/12/2020 19:20,1
26/12/2020 19:25,1
26/12/2020 19:30,1
26/12/2020 19:35,1
26/12/2020 19:40,1
26/12/2020 19:45,1
26/12/2020 19:50,1
26/12/2020 19:55,1
26/12/2020 20:00,1
26/12/2020 20:05,1
26/12/2020 20:10,1
26/12/2020 20:16,1
26/12/2020 20:21,1
26/12/2020 20:26,1
26/12/2020 20:31,1
26/12/2020 20:36,1
26/12/2020 20:41,1
26/12/2020 20:46,1
26/12/2020 20:51,1
26/12/2020 20:56,1
26/12/2020 21:01,1
26/12/2020 21:06,1
26/12/2020 21:11,1
26/12/2020 21:16,1
26/12/2020 21:21,1
26/12/2020 21:26,1
26/12/2020 21:31,1
26/12/2020 21:37,1
26/12/2020 21:42,1
26/12/2020 21:47,1
26/12/2020 21:52,1
26/12/2020 21:57,1
26/12/2020 22:02,1
26/12/2020 22:07,1
26/12/2020 22:12,-1
26/12/2020 22:17,1
26/12/2020 22:22,1
26/12/2020 22:27,1
26/12/2020 22:32,1
26/12/2020 22:38,1
26/12/2020 22:43,1
26/12/2020 22:48,1
26/12/2020 22:53,1
26/12/2020 22:58,1
26/12/2020 23:03,1
26/12/2020 23:08,1
26/12/2020 23:13,1
26/12/2020 23:18,1
26/12/2020 23:24,1
26/12/2020 23:29,1
26/12/2020 23:34,-1
26/12/2020 23:39,1
26/12/2020 23:44,-1
26/12/2020 23:49,1
26/12/2020 23:55,-1
27/12/2020 00:00,1
27/12/2020 00:05,1
27/12/2020 00:10,1
27/12/2020 00:15,1
27/12/2020 00:20,1
27/12/2020 00:25,1
27/12/2020 00:31,1
27/12/2020 00:36,-1
27/12/2020 00:41,1
27/12/2020 00:46,-1
27/12/2020 00:51,1
27/12/2020 00:56,1
27/12/2020 01:01,1
27/12/2020 01:06,1
27/12/2020 01:12,-1
27/12/2020 01:17,1
27/12/2020 01:22,1
27/12/2020 01:27,1
27/12/2020 01:32,-1
27/12/2020 01:37,-1
27/12/2020 01:42,-1
27/12/2020 01:47,-1
27/12/2020 01:52,1
27/12/2020 01:57,1
27/12/2020 02:03,1
27/12/2020 02:08,1
27/12/2020 02:13,-1
27/12/2020 02:18,1
27/12/2020 02:23,1
27/12/2020 02:28,-1
27/12/2020 02:33,-1
27/12/2020 02:38,1
27/12/2020 02:43,1
27/12/2020 02:48,1
27/12/2020 02:53,1
27/12/2020 02:58,1
27/12/2020 03:03,-1
27/12/2020 03:08,-1
27/12/2020 03:13,-1
27/12/2020 03:18,1
27/12/2020 03:23,1
27/12/2020 03:28,-1
27/12/2020 03:34,-1
27/12/2020 03:39,1
27/12/2020 03:44,1
27/12/2020 03:49,1
27/12/2020 03:54,1
27/12/2020 03:59,1
27/12/2020 04:04,-1
27/12/2020 04:09,-1
27/12/2020 04:14,-1
27/12/2020 04:19,-1
27/12/2020 04:24,1
27/12/2020 04:29,-1
27/12/2020 04:34,-1
27/12/2020 04:39,1
27/12/2020 04:44,-1
27/12/2020 04:49,1
27/12/2020 04:54,-1
27/12/2020 04:59,1
27/12/2020 05:04,1
27/12/2020 05:09,-1
27/12/2020 05:14,1
27/12/2020 05:19,-1
27/12/2020 05:24,-1
27/12/2020 05:29,1
27/12/2020 05:34,1
27/12/2020 05:40,-1
27/12/2020 05:45,-1
27/12/2020 05:50,-1
27/12/2020 05:55,-1
27/12/2020 06:00,-1
27/12/2020 06:05,-1
27/12/2020 06:10,-1
27/12/2020 06:15,1
27/12/2020 06:20,1
27/12/2020 06:25,-1
27/12/2020 06:30,-1
27/12/2020 06:35,1
27/12/2020 06:40,1
27/12/2020 06:45,1
27/12/2020 06:50,1
27/12/2020 06:55,1
27/12/2020 07:00,1
27/12/2020 07:05,-1
27/12/2020 07:10,1
27/12/2020 07:15,1
27/12/2020 07:20,1
27/12/2020 07:25,1
27/12/2020 07:30,-1
27/12/2020 07:35,1
27/12/2020 07:40,1
27/12/2020 07:45,1
27/12/2020 07:50,-1
27/12/2020 07:55,1
27/12/2020 08:00,1
27/12/2020 08:05,1
27/12/2020 08:10,1
27/12/2020 08:15,-1
27/12/2020 08:20,1
27/12/2020 08:25,1
27/12/2020 08:30,1
27/12/2020 08:36,1
27/12/2020 08:41,1
27/12/2020 08:46,1
27/12/2020 08:51,-1
27/12/2020 08:56,1
27/12/2020 09:01,1
27/12/2020 09:06,1
27/12/2020 09:11,0
27/12/2020 09:16,1
27/12/2020 09:21,1
27/12/2020 09:26,1
27/12/2020 09:31,1
27/12/2020 09:36,1
27/12/2020 09:41,-1
27/12/2020 09:46,-1
27/12/2020 09:51,1
27/12/2020 09:56,1
27/12/2020 10:01,1
27/12/2020 10:06,-1
27/12/2020 10:11,1
27/12/2020 10:16,1
27/12/2020 10:21,1
27/12/2020 10:26,1
27/12/2020 10:31,1
27/12/2020 10:36,1
27/12/2020 10:41,1
27/12/2020 10:47,1
27/12/2020 10:52,1
27/12/2020 10:57,1
27/12/2020 11:02,1
27/12/2020 11:07,1
27/12/2020 11:12,1
27/12/2020 11:17,1
27/12/2020 11:27,1
27/12/2020 11:32,1
27/12/2020 11:37,1
27/12/2020 11:42,1
27/12/2020 11:47,1
27/12/2020 11:52,0
27/12/2020 11:57,1
27/12/2020 12:02,1
27/12/2020 12:07,1
27/12/2020 12:12,1
27/12/2020 12:17,1
27/12/2020 12:22,1
27/12/2020 12:27,1
27/12/2020 12:32,1
27/12/2020 12:38,1
27/12/2020 12:43,1
27/12/2020 12:48,1
27/12/2020 12:53,1
27/12/2020 12:58,1
27/12/2020 13:03,1
27/12/2020 13:08,1
27/12/2020 13:13,1
27/12/2020 13:18,1
27/12/2020 13:23,1
27/12/2020 13:28,1
27/12/2020 13:33,1
27/12/2020 13:38,1
27/12/2020 13:43,1
27/12/2020 13:48,1
27/12/2020 13:53,1
27/12/2020 13:59,1
27/12/2020 14:04,1
27/12/2020 14:09,1
27/12/2020 14:14,1
27/12/2020 14:19,1
27/12/2020 14:24,1
27/12/2020 14:29,1
27/12/2020 14:34,1
27/12/2020 14:39,1
27/12/2020 14:44,-1
27/12/2020 14:49,1
27/12/2020 14:54,-1
27/12/2020 14:59,1
27/12/2020 15:04,1
27/12/2020 15:09,1
27/12/2020 15:14,1
27/12/2020 15:19,1
27/12/2020 15:24,1
27/12/2020 15:29,1
27/12/2020 15:34,1
27/12/2020 15:39,1
27/12/2020 15:45,1
27/12/2020 15:50,1
27/12/2020 15:55,-1
27/12/2020 16:00,1
27/12/2020 16:05,1
27/12/2020 16:10,1
27/12/2020 16:15,1
27/12/2020 16:20,-1
27/12/2020 16:25,1
27/12/2020 16:30,0
27/12/2020 16:35,1
27/12/2020 16:40,1
27/12/2020 16:45,1
27/12/2020 16:50,1
27/12/2020 16:55,1
27/12/2020 17:00,-1
27/12/2020 17:05,1
27/12/2020 17:10,1
27/12/2020 17:15,-1
27/12/2020 17:20,1
27/12/2020 17:26,1
27/12/2020 17:31,1
27/12/2020 17:36,1
27/12/2020 17:41,1
27/12/2020 17:46,1
27/12/2020 17:51,-1
27/12/2020 17:56,1
