Time,Sentiment
27/12/2020 18:01,1
27/12/2020 18:06,1
27/12/2020 18:11,1
27/12/2020 18:16,1
27/12/2020 18:21,1
27/12/2020 18:26,1
27/12/2020 18:31,1
27/12/2020 18:36,1
27/12/2020 18:42,1
27/12/2020 18:47,1
27/12/2020 18:52,-1
27/12/2020 18:57,1
27/12/2020 19:02,1
27/12/2020 19:07,1
27/12/2020 19:12,1
27/12/2020 19:17,1
27/12/2020 19:22,1
27/12/2020 19:27,1
27/12/2020 19:32,1
27/12/2020 19:37,1
27/12/2020 19:42,1
27/12/2020 19:47,1
27/12/2020 19:52,1
27/12/2020 19:57,1
27/12/2020 20:03,1
27/12/2020 20:08,1
27/12/2020 20:13,1
27/12/2020 20:18,1
27/12/2020 20:23,1
27/12/2020 20:28,1
27/12/2020 20:33,1
27/12/2020 20:38,-1
27/12/2020 20:43,1
27/12/2020 20:48,-1
27/12/2020 20:53,1
27/12/2020 20:58,1
27/12/2020 21:03,1
27/12/2020 21:08,1
27/12/2020 21:13,1
27/12/2020 21:18,1
27/12/2020 21:23,-1
27/12/2020 21:28,1
27/12/2020 21:34,1
27/12/2020 21:39,1
27/12/2020 21:44,1
27/12/2020 21:49,1
27/12/2020 21:54,1
27/12/2020 21:59,1
27/12/2020 22:04,1
27/12/2020 22:09,1
27/12/2020 22:14,1
27/12/2020 22:19,-1
27/12/2020 22:24,1
27/12/2020 22:29,1
27/12/2020 22:34,1
27/12/2020 22:39,1
27/12/2020 22:44,1
27/12/2020 22:49,1
27/12/2020 22:55,-1
27/12/2020 23:00,1
27/12/2020 23:05,1
27/12/2020 23:10,-1
27/12/2020 23:15,1
27/12/2020 23:20,1
27/12/2020 23:25,1
27/12/2020 23:30,1
27/12/2020 23:35,-1
27/12/2020 23:40,-1
27/12/2020 23:45,1
27/12/2020 23:50,1
27/12/2020 23:55,1
28/12/2020 00:00,1
28/12/2020 00:05,1
28/12/2020 00:10,1
28/12/2020 00:15,1
28/12/2020 00:20,1
28/12/2020 00:25,1
28/12/2020 00:30,1
28/12/2020 00:35,-1
28/12/2020 00:40,1
28/12/2020 00:45,1
28/12/2020 00:50,1
28/12/2020 00:56,1
28/12/2020 01:01,1
28/12/2020 01:06,1
28/12/2020 01:11,1
28/12/2020 01:16,0
28/12/2020 01:21,-1
28/12/2020 01:26,1
28/12/2020 01:31,-1
28/12/2020 01:36,-1
28/12/2020 01:41,-1
28/12/2020 01:46,-1
28/12/2020 01:51,1
28/12/2020 01:56,-1
28/12/2020 02:01,-1
28/12/2020 02:06,-1
28/12/2020 02:11,1
28/12/2020 02:16,-1
28/12/2020 02:21,-1
28/12/2020 02:26,-1
28/12/2020 02:31,-1
28/12/2020 02:36,1
28/12/2020 02:42,-1
28/12/2020 02:47,1
28/12/2020 02:52,1
28/12/2020 02:57,-1
28/12/2020 03:02,1
28/12/2020 03:07,-1
28/12/2020 03:12,0
28/12/2020 03:17,1
28/12/2020 03:22,1
28/12/2020 03:27,-1
28/12/2020 03:32,-1
28/12/2020 03:37,-1
28/12/2020 03:42,-1
28/12/2020 03:57,-1
28/12/2020 04:02,1
28/12/2020 04:08,1
28/12/2020 04:13,1
28/12/2020 04:18,1
28/12/2020 04:28,-1
28/12/2020 04:48,1
28/12/2020 04:53,1
28/12/2020 04:59,1
28/12/2020 05:04,1
28/12/2020 05:09,-1
28/12/2020 05:14,1
28/12/2020 05:39,1
28/12/2020 05:44,1
28/12/2020 05:49,-1
28/12/2020 05:54,1
28/12/2020 06:00,-1
28/12/2020 06:05,-1
28/12/2020 06:10,-1
28/12/2020 06:15,-1
28/12/2020 06:20,-1
28/12/2020 06:40,1
28/12/2020 06:45,1
28/12/2020 06:50,-1
28/12/2020 06:56,-1
28/12/2020 07:11,1
28/12/2020 07:26,1
28/12/2020 07:31,1
28/12/2020 07:36,1
28/12/2020 07:42,1
28/12/2020 07:47,1
28/12/2020 07:52,1
28/12/2020 08:03,1
28/12/2020 08:09,1
28/12/2020 08:14,-1
28/12/2020 08:39,1
28/12/2020 08:45,1
28/12/2020 09:16,1
28/12/2020 09:36,1
28/12/2020 09:46,1
28/12/2020 09:52,-1
28/12/2020 10:12,1
28/12/2020 10:17,0
28/12/2020 10:22,1
28/12/2020 10:27,1
28/12/2020 10:32,1
28/12/2020 10:37,1
28/12/2020 10:42,1
28/12/2020 10:47,1
28/12/2020 10:53,-1
28/12/2020 10:58,1
28/12/2020 11:03,1
28/12/2020 11:08,-1
28/12/2020 11:13,1
28/12/2020 11:18,1
28/12/2020 11:23,1
28/12/2020 11:28,1
28/12/2020 11:33,1
28/12/2020 12:52,1
28/12/2020 13:08,1
28/12/2020 13:13,1
28/12/2020 13:24,1
28/12/2020 13:29,1
28/12/2020 13:34,1
28/12/2020 13:39,1
28/12/2020 13:50,1
28/12/2020 13:55,1
28/12/2020 14:00,1
28/12/2020 14:05,1
28/12/2020 14:10,1
28/12/2020 14:15,1
28/12/2020 14:20,1
28/12/2020 14:25,1
28/12/2020 14:30,1
28/12/2020 14:36,1
28/12/2020 14:41,1
28/12/2020 14:46,1
28/12/2020 14:51,1
28/12/2020 14:56,1
28/12/2020 15:01,1
28/12/2020 15:07,1
28/12/2020 15:17,1
28/12/2020 15:29,1
28/12/2020 15:51,1
28/12/2020 16:01,1
28/12/2020 16:07,1
28/12/2020 16:17,1
28/12/2020 16:22,1
28/12/2020 16:57,1
28/12/2020 17:02,-1
28/12/2020 17:07,1
28/12/2020 18:36,1
28/12/2020 18:42,1
28/12/2020 18:47,1
28/12/2020 18:52,1
28/12/2020 19:02,1
28/12/2020 19:12,1
28/12/2020 19:17,1
28/12/2020 19:22,1
28/12/2020 19:39,1
28/12/2020 19:44,1
28/12/2020 19:49,1
28/12/2020 19:59,1
28/12/2020 20:05,1
28/12/2020 20:10,1
28/12/2020 20:15,1
28/12/2020 20:25,1
28/12/2020 20:40,1
28/12/2020 20:45,1
28/12/2020 20:51,1
28/12/2020 21:01,1
28/12/2020 21:21,1
28/12/2020 21:26,1
28/12/2020 21:31,1
28/12/2020 21:44,1
28/12/2020 21:54,1
28/12/2020 21:59,-1
28/12/2020 22:15,1
28/12/2020 22:36,1
28/12/2020 23:20,1
28/12/2020 23:25,1
28/12/2020 23:56,1
29/12/2020 00:06,1
29/12/2020 00:11,1
29/12/2020 00:16,1
29/12/2020 00:21,1
29/12/2020 00:26,1
29/12/2020 00:31,1
29/12/2020 00:36,1
29/12/2020 00:41,1
29/12/2020 00:46,1
29/12/2020 00:51,1
29/12/2020 00:56,1
29/12/2020 01:01,1
29/12/2020 01:06,1
29/12/2020 01:11,1
29/12/2020 01:16,1
29/12/2020 01:21,1
29/12/2020 01:26,1
29/12/2020 01:32,1
29/12/2020 01:37,1
29/12/2020 01:42,1
29/12/2020 01:47,1
29/12/2020 01:52,1
29/12/2020 01:57,1
29/12/2020 02:03,1
29/12/2020 02:08,1
29/12/2020 02:13,1
29/12/2020 02:18,1
29/12/2020 02:23,1
29/12/2020 02:28,1
29/12/2020 02:33,1
29/12/2020 02:38,1
29/12/2020 02:43,1
29/12/2020 02:48,1
29/12/2020 02:53,-1
29/12/2020 02:59,1
29/12/2020 03:04,1
29/12/2020 03:09,1
29/12/2020 03:14,1
29/12/2020 03:19,1
29/12/2020 03:24,1
29/12/2020 03:39,1
29/12/2020 03:50,1
29/12/2020 03:55,1
29/12/2020 04:05,1
29/12/2020 04:15,-1
29/12/2020 04:26,1
29/12/2020 04:31,1
29/12/2020 04:51,1
29/12/2020 04:57,1
29/12/2020 05:02,1
29/12/2020 05:22,1
29/12/2020 05:27,1
29/12/2020 05:33,1
29/12/2020 05:38,-1
29/12/2020 05:43,0
29/12/2020 05:58,1
29/12/2020 06:08,1
29/12/2020 06:13,1
29/12/2020 06:24,1
29/12/2020 06:30,1
29/12/2020 07:01,1
29/12/2020 07:06,-1
29/12/2020 07:31,1
29/12/2020 07:42,0
29/12/2020 07:47,-1
29/12/2020 07:53,1
29/12/2020 07:58,1
29/12/2020 08:03,0
29/12/2020 08:08,1
29/12/2020 08:13,1
29/12/2020 08:18,1
29/12/2020 08:28,1
29/12/2020 08:33,1
29/12/2020 08:38,-1
29/12/2020 08:43,1
29/12/2020 08:48,1
29/12/2020 08:53,1
29/12/2020 08:58,1
29/12/2020 09:03,1
29/12/2020 09:09,-1
29/12/2020 09:14,0
29/12/2020 09:19,1
29/12/2020 09:24,1
29/12/2020 09:50,1
29/12/2020 09:55,-1
29/12/2020 10:03,1
29/12/2020 10:08,1
29/12/2020 10:13,1
29/12/2020 10:34,1
29/12/2020 10:39,1
29/12/2020 10:44,1
29/12/2020 11:04,1
29/12/2020 11:09,1
29/12/2020 11:14,0
29/12/2020 11:20,-1
29/12/2020 11:25,1
29/12/2020 11:30,1
29/12/2020 11:50,1
29/12/2020 11:56,1
29/12/2020 12:11,1
29/12/2020 12:16,1
29/12/2020 12:21,1
29/12/2020 12:26,1
29/12/2020 13:14,1
29/12/2020 13:19,1
29/12/2020 13:24,1
29/12/2020 13:29,1
29/12/2020 13:34,1
29/12/2020 13:39,1
29/12/2020 13:44,-1
29/12/2020 13:49,1
29/12/2020 13:54,1
29/12/2020 13:59,1
29/12/2020 14:05,1
29/12/2020 14:10,1
29/12/2020 14:15,-1
29/12/2020 14:20,1
29/12/2020 14:25,1
29/12/2020 14:30,1
29/12/2020 14:35,1
29/12/2020 14:40,1
29/12/2020 14:45,1
29/12/2020 14:50,1
29/12/2020 14:55,1
29/12/2020 15:00,1
29/12/2020 15:05,1
29/12/2020 15:10,1
29/12/2020 15:15,-1
29/12/2020 15:20,1
29/12/2020 15:25,-1
29/12/2020 15:30,1
29/12/2020 15:36,1
29/12/2020 15:41,-1
29/12/2020 15:46,1
29/12/2020 15:51,1
29/12/2020 15:56,-1
29/12/2020 16:01,1
29/12/2020 16:06,1
29/12/2020 16:11,1
29/12/2020 16:16,1
29/12/2020 16:21,-1
29/12/2020 16:26,1
29/12/2020 16:31,1
29/12/2020 16:36,1
29/12/2020 16:41,1
29/12/2020 16:46,1
29/12/2020 16:51,1
29/12/2020 16:56,1
29/12/2020 17:02,0
29/12/2020 17:07,1
29/12/2020 17:12,1
29/12/2020 17:17,1
29/12/2020 17:22,1
29/12/2020 17:27,1
29/12/2020 17:32,1
29/12/2020 17:37,1
29/12/2020 17:42,1
29/12/2020 17:47,1
29/12/2020 17:52,1
29/12/2020 17:57,1
29/12/2020 18:02,1
29/12/2020 18:07,1
29/12/2020 18:13,1
29/12/2020 18:18,1
29/12/2020 18:23,1
29/12/2020 18:28,1
29/12/2020 18:33,1
29/12/2020 18:38,1
29/12/2020 18:43,1
29/12/2020 18:48,1
29/12/2020 18:53,1
29/12/2020 18:58,1
29/12/2020 19:03,1
29/12/2020 19:08,1
29/12/2020 19:13,-1
29/12/2020 19:19,1
29/12/2020 19:24,1
29/12/2020 19:29,-1
29/12/2020 19:34,1
29/12/2020 19:39,1
29/12/2020 19:44,1
29/12/2020 19:49,1
29/12/2020 19:54,1
29/12/2020 19:59,-1
29/12/2020 20:04,1
29/12/2020 20:09,1
29/12/2020 20:14,1
29/12/2020 20:19,1
29/12/2020 20:25,1
29/12/2020 20:30,1
29/12/2020 20:35,1
29/12/2020 20:40,-1
29/12/2020 20:45,1
29/12/2020 20:50,1
29/12/2020 20:55,1
29/12/2020 21:00,1
29/12/2020 21:05,1
29/12/2020 21:10,1
29/12/2020 21:15,1
29/12/2020 21:20,1
29/12/2020 21:26,-1
29/12/2020 21:31,1
29/12/2020 21:36,1
29/12/2020 21:41,1
29/12/2020 21:46,1
29/12/2020 21:51,-1
29/12/2020 21:56,1
29/12/2020 22:01,1
29/12/2020 22:06,1
29/12/2020 22:11,1
29/12/2020 22:16,1
29/12/2020 22:21,1
29/12/2020 22:27,1
29/12/2020 22:32,1
29/12/2020 22:37,1
29/12/2020 22:42,1
29/12/2020 22:47,1
29/12/2020 22:52,1
29/12/2020 22:57,-1
29/12/2020 23:02,1
29/12/2020 23:07,1
29/12/2020 23:12,1
29/12/2020 23:17,1
29/12/2020 23:23,1
29/12/2020 23:28,1
29/12/2020 23:33,1
29/12/2020 23:38,1
29/12/2020 23:43,-1
29/12/2020 23:48,1
29/12/2020 23:53,1
29/12/2020 23:58,1
30/12/2020 00:03,1
30/12/2020 00:08,1
30/12/2020 00:13,1
30/12/2020 00:18,1
30/12/2020 00:23,1
30/12/2020 00:29,1
30/12/2020 00:34,1
30/12/2020 00:39,1
30/12/2020 00:44,-1
30/12/2020 00:49,1
30/12/2020 00:54,1
30/12/2020 00:59,1
30/12/2020 01:04,1
30/12/2020 01:09,1
30/12/2020 01:14,1
30/12/2020 01:19,-1
30/12/2020 01:24,1
30/12/2020 01:29,-1
30/12/2020 01:34,1
30/12/2020 01:39,-1
30/12/2020 01:44,1
30/12/2020 01:49,1
30/12/2020 01:54,1
30/12/2020 01:59,-1
30/12/2020 02:04,1
30/12/2020 02:09,1
30/12/2020 02:14,-1
30/12/2020 02:20,1
30/12/2020 02:25,-1
30/12/2020 02:30,1
30/12/2020 02:35,1
30/12/2020 02:40,-1
30/12/2020 02:45,1
30/12/2020 02:50,1
30/12/2020 02:55,1
30/12/2020 03:00,-1
30/12/2020 03:05,1
30/12/2020 03:10,1
30/12/2020 03:15,-1
30/12/2020 03:20,1
30/12/2020 03:25,-1
30/12/2020 03:30,1
30/12/2020 03:35,1
30/12/2020 03:40,1
30/12/2020 03:45,1
30/12/2020 03:50,1
30/12/2020 03:55,1
30/12/2020 04:00,1
30/12/2020 04:05,1
30/12/2020 04:10,-1
30/12/2020 04:15,-1
30/12/2020 04:21,-1
30/12/2020 04:26,1
30/12/2020 04:31,-1
30/12/2020 04:36,-1
30/12/2020 04:41,-1
30/12/2020 04:46,-1
30/12/2020 04:51,1
30/12/2020 04:56,1
30/12/2020 05:01,-1
30/12/2020 05:06,-1
30/12/2020 05:11,-1
30/12/2020 05:16,1
30/12/2020 05:21,-1
30/12/2020 05:26,1
30/12/2020 05:31,1
30/12/2020 05:36,-1
30/12/2020 05:41,1
30/12/2020 05:46,1
30/12/2020 05:51,1
30/12/2020 05:56,1
30/12/2020 06:01,1
30/12/2020 06:06,1
30/12/2020 06:11,1
30/12/2020 06:16,1
30/12/2020 06:21,1
30/12/2020 06:26,-1
30/12/2020 06:31,0
30/12/2020 06:36,1
30/12/2020 06:41,1
30/12/2020 06:46,1
30/12/2020 06:51,1
30/12/2020 06:56,1
30/12/2020 07:02,-1
30/12/2020 07:07,1
30/12/2020 07:12,-1
30/12/2020 07:17,1
30/12/2020 07:22,1
30/12/2020 07:32,-1
30/12/2020 07:37,1
30/12/2020 07:42,1
30/12/2020 07:47,1
30/12/2020 07:52,1
30/12/2020 07:57,1
30/12/2020 08:02,1
30/12/2020 08:07,1
30/12/2020 08:12,1
30/12/2020 08:17,1
30/12/2020 08:22,1
30/12/2020 08:27,1
30/12/2020 08:32,1
30/12/2020 08:37,1
30/12/2020 08:42,1
30/12/2020 08:47,1
30/12/2020 08:52,1
30/12/2020 08:57,1
30/12/2020 09:02,1
30/12/2020 09:07,1
30/12/2020 09:12,-1
30/12/2020 09:18,1
30/12/2020 09:23,1
30/12/2020 09:28,1
30/12/2020 09:33,1
30/12/2020 09:38,1
30/12/2020 09:43,1
30/12/2020 09:48,1
30/12/2020 09:53,1
30/12/2020 09:58,1
30/12/2020 10:03,-1
30/12/2020 10:08,-1
30/12/2020 10:13,1
30/12/2020 10:18,1
30/12/2020 10:23,1
30/12/2020 10:28,1
30/12/2020 10:33,1
30/12/2020 10:38,1
30/12/2020 10:43,1
30/12/2020 10:48,1
30/12/2020 10:53,1
30/12/2020 10:58,1
30/12/2020 11:03,1
30/12/2020 11:09,1
30/12/2020 11:14,1
30/12/2020 11:19,1
30/12/2020 11:24,1
30/12/2020 11:29,1
30/12/2020 11:34,1
30/12/2020 11:39,1
30/12/2020 11:44,1
30/12/2020 11:49,1
30/12/2020 11:54,1
30/12/2020 11:59,1
30/12/2020 12:04,0
30/12/2020 12:09,1
30/12/2020 12:14,1
30/12/2020 12:19,1
30/12/2020 12:24,-1
30/12/2020 12:29,1
30/12/2020 12:34,1
30/12/2020 12:39,1
30/12/2020 12:44,1
30/12/2020 12:49,-1
30/12/2020 12:54,-1
30/12/2020 13:00,1
30/12/2020 13:05,1
30/12/2020 13:10,1
30/12/2020 13:15,1
30/12/2020 13:20,1
30/12/2020 13:25,1
30/12/2020 13:30,1
30/12/2020 13:35,0
30/12/2020 13:40,1
30/12/2020 13:45,1
30/12/2020 13:50,1
30/12/2020 13:55,1
30/12/2020 14:00,0
30/12/2020 14:05,1
30/12/2020 14:10,1
30/12/2020 14:15,1
30/12/2020 14:21,-1
30/12/2020 14:26,1
30/12/2020 14:31,1
30/12/2020 14:36,1
30/12/2020 14:41,1
30/12/2020 14:46,1
30/12/2020 14:51,1
30/12/2020 14:56,1
30/12/2020 15:01,1
30/12/2020 15:06,1
30/12/2020 15:11,1
30/12/2020 15:17,1
30/12/2020 15:22,-1
30/12/2020 15:27,1
30/12/2020 15:32,1
30/12/2020 15:37,1
30/12/2020 15:42,1
30/12/2020 15:47,0
30/12/2020 15:52,0
30/12/2020 15:57,-1
30/12/2020 16:02,1
30/12/2020 16:07,1
30/12/2020 16:12,1
30/12/2020 16:17,1
30/12/2020 16:22,1
30/12/2020 16:27,1
30/12/2020 16:33,1
30/12/2020 16:38,1
30/12/2020 16:43,1
30/12/2020 16:48,1
30/12/2020 16:53,1
30/12/2020 16:58,1
30/12/2020 17:03,1
30/12/2020 17:08,1
30/12/2020 17:13,1
30/12/2020 17:18,1
30/12/2020 17:23,1
30/12/2020 17:28,1
30/12/2020 17:33,1
30/12/2020 17:39,1
30/12/2020 17:44,1
30/12/2020 17:49,1
30/12/2020 17:54,1
30/12/2020 17:59,1
30/12/2020 18:04,1
30/12/2020 18:09,1
30/12/2020 18:14,1
30/12/2020 18:19,1
30/12/2020 18:24,1
30/12/2020 18:29,1
30/12/2020 18:35,1
30/12/2020 18:40,1
30/12/2020 18:45,1
30/12/2020 18:50,1
30/12/2020 18:55,1
30/12/2020 19:00,1
30/12/2020 19:05,1
30/12/2020 19:10,1
30/12/2020 19:15,1
30/12/2020 19:21,1
30/12/2020 19:26,1
30/12/2020 19:31,1
30/12/2020 19:36,1
30/12/2020 19:41,1
30/12/2020 19:46,1
30/12/2020 19:51,1
30/12/2020 19:56,1
30/12/2020 20:01,1
30/12/2020 20:07,1
30/12/2020 20:12,1
30/12/2020 20:17,1
30/12/2020 20:22,1
30/12/2020 20:27,1
30/12/2020 20:32,1
30/12/2020 20:37,1
30/12/2020 20:42,1
30/12/2020 20:47,1
30/12/2020 20:52,-1
30/12/2020 20:58,1
30/12/2020 21:03,1
30/12/2020 21:08,1
30/12/2020 21:13,1
30/12/2020 21:18,1
30/12/2020 21:23,1
30/12/2020 21:28,1
30/12/2020 21:33,1
30/12/2020 21:38,1
30/12/2020 21:44,1
30/12/2020 21:49,1
30/12/2020 21:54,1
30/12/2020 21:59,1
30/12/2020 22:04,1
30/12/2020 22:09,1
30/12/2020 22:14,1
30/12/2020 22:19,1
30/12/2020 22:24,1
30/12/2020 22:29,1
30/12/2020 22:34,1
30/12/2020 22:40,1
30/12/2020 22:45,1
30/12/2020 22:50,-1
30/12/2020 22:55,1
30/12/2020 23:00,1
30/12/2020 23:05,1
30/12/2020 23:10,1
30/12/2020 23:15,1
30/12/2020 23:21,1
30/12/2020 23:26,1
30/12/2020 23:31,1
30/12/2020 23:36,1
30/12/2020 23:41,1
30/12/2020 23:46,1
30/12/2020 23:52,1
30/12/2020 23:57,1
31/12/2020 00:02,1
31/12/2020 00:07,1
31/12/2020 00:12,1
31/12/2020 00:17,1
31/12/2020 00:22,1
31/12/2020 00:28,-1
31/12/2020 00:33,1
31/12/2020 00:38,1
31/12/2020 00:43,-1
31/12/2020 00:48,1
31/12/2020 00:53,1
31/12/2020 00:58,1
31/12/2020 01:03,1
31/12/2020 01:09,1
31/12/2020 01:14,-1
31/12/2020 01:19,1
31/12/2020 01:24,0
31/12/2020 01:29,1
31/12/2020 01:34,1
31/12/2020 01:39,-1
31/12/2020 01:44,1
31/12/2020 01:49,1
31/12/2020 01:54,1
31/12/2020 01:59,1
31/12/2020 02:05,0
31/12/2020 02:10,1
31/12/2020 02:15,1
31/12/2020 02:20,-1
31/12/2020 02:25,1
31/12/2020 02:30,1
31/12/2020 02:35,0
31/12/2020 02:40,-1
31/12/2020 02:45,1
31/12/2020 02:50,1
31/12/2020 02:55,-1
31/12/2020 03:01,1
31/12/2020 03:06,-1
31/12/2020 03:11,1
31/12/2020 03:16,1
31/12/2020 03:21,-1
31/12/2020 03:26,0
31/12/2020 03:31,-1
31/12/2020 03:36,1
31/12/2020 03:41,-1
31/12/2020 03:46,-1
31/12/2020 03:51,-1
31/12/2020 03:56,1
31/12/2020 04:02,-1
31/12/2020 04:07,-1
31/12/2020 04:12,-1
31/12/2020 04:17,1
31/12/2020 04:22,1
31/12/2020 04:27,-1
31/12/2020 04:32,-1
31/12/2020 04:37,1
31/12/2020 04:42,-1
31/12/2020 04:47,-1
31/12/2020 04:52,-1
31/12/2020 04:58,1
31/12/2020 05:03,-1
31/12/2020 05:08,-1
31/12/2020 05:13,-1
31/12/2020 05:18,-1
31/12/2020 05:23,1
31/12/2020 05:28,0
